,index,Genere,Title_old,Title,ISBN,Author_old,Author,Price,N_pag,Pub_Date,Num_Reviews,Num_Reviews_ol,Distr_Rat_Cont,Distr_Rat_Design,Overall_Rating,Overall_Rating_ol,Yes_link,Tot_Reviews,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver,Naver_Link,Reviews_Sum,Shelves_Category_old,Shelves_Category,Shelves_Media_old,Shelves_Media,Shelves_Tags
102,86,Children_Lit,이게 정말 사과일까?,Is this really an apple?,9788934968726,요시타케 신스케,Shinsuke Yoshitake,"11,700원",32,2014,69,125,"['90%', '10%', '0%', '0%', '0%']","['88%', '12%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/15023537,194,11.7,2014.10.20,9.38,78,http://book.naver.com/bookdb/book_detail.naver?bid=8284121,272,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > 행복한아침독서/책둥이 추천 > 2015년 > 초등학교 도서관용
  국내도서 > 행복한아침독서/책둥이 추천 > 2015년 > 초등 저학년용
  국내도서 > 유아/어린이 추천도서 > 행복한아침독서 추천 > 2015 초등 저학년용 추천도서
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 한겨레",,error
103,77,Children_Lit,이게 정말 마음일까?,Is this really heart?,9788934999263,요시타케 신스케,Shinsuke Yoshitake,"11,700원",32,2020,74,57,"['91%', '9%', '0%', '0%', '0%']","['88%', '12%', '0%', '0%', '0%']",9.8,9.6,http://www.yes24.com/Product/Goods/89375780,131,11.7,2020.02.24,9.86,40,http://book.naver.com/bookdb/book_detail.naver?bid=16292028,171,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림책']",,error,,"그 분류
#힐링그림책 #어른이를위한힐링책 #엉뚱한상상"
104,105,Children_Lit,이게 정말 천국일까?,Is this really heaven?,9788934975311,요시타케 신스케,Shinsuke Yoshitake,"11,700원",32,2016,42,114,"['79%', '21%', '0%', '0%', '0%']","['76%', '21%', '2%', '0%', '0%']",9.5,9.8,http://www.yes24.com/Product/Goods/32723134,156,11.7,2016.10.14,9.09,42,http://book.naver.com/bookdb/book_detail.naver?bid=11185054,198,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > YES24 올해의 책 > 2016년 올해의 책 후보도서",,error
105,46,Children_Lit,이게 정말 나일까?,Is this really me?,9788934971634,요시타케 신스케,Shinsuke Yoshitake,"11,700원",32,2015,82,245,"['83%', '17%', '0%', '0%', '0%']","['77%', '23%', '0%', '0%', '0%']",9.6,9.8,http://www.yes24.com/Product/Goods/21631904,327,11.7,2015.09.10,9.24,100,http://book.naver.com/bookdb/book_detail.naver?bid=9587075,427,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > 행복한아침독서/책둥이 추천 > 2016년 > 초등학교 도서관용
  국내도서 > 행복한아침독서/책둥이 추천 > 2016년 > 초등 저학년용
  국내도서 > 미디어 추천 > 한겨레",,error
106,192,Children_Lit,"이사도라 문, 캠핑을 떠나다","Isadora Door, camping",9788950977924,해리엇 먼캐스터,Harriet Muncaster,"10,800원",124,2019,37,19,"['89%', '11%', '0%', '0%', '0%']","['92%', '8%', '0%', '0%', '0%']",9.8,9.6,http://www.yes24.com/Product/Goods/68717030,56,10.8,2019.01.16,9.87,26,http://book.naver.com/bookdb/book_detail.naver?bid=14442784,82,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,error,,"그 분류
#사회적약자"
107,185,Children_Lit,"이사도라 문, 학교에 가다","Isadora Moon, go to school",9788950977917,해리엇 먼캐스터,Harriet Muncaster,"10,800원",128,2018,64,23,"['92%', '8%', '0%', '0%', '0%']","['94%', '6%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/67440478,87,10.8,2018.12.12,9.85,63,http://book.naver.com/bookdb/book_detail.naver?bid=14365207,150,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,error,,"그 분류
#사회적약자 #판타지"
108,98,Children_Lit,잭키 마론과 악당 황금손,Jack Key Marron and the villain golden,9788934978381,프란치스카 비어만,Franziska Bierman,"10,800원",116,2017,29,105,"['59%', '34%', '3%', '3%', '0%']","['59%', '34%', '3%', '3%', '0%']",9.0,9.6,http://www.yes24.com/Product/Goods/43280231,134,10.8,2017.06.29,10.0,16,http://book.naver.com/bookdb/book_detail.naver?bid=12210093,150,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > YES24 올해의 책 > 2017년 올해의 책 후보도서",,error
109,177,Children_Lit,"조커, 학교 가기 싫을 때 쓰는 카드","Joker, a card when you do not want to go to school",9788932011974,수지 모건스턴,Suji Morganston,"8,100원",73,2000,28,12,"['64%', '25%', '11%', '0%', '0%']","['39%', '43%', '14%', '4%', '0%']",8.7,9.6,http://www.yes24.com/Product/Goods/163617,40,8.1,2000.09.30,9.4,67,http://book.naver.com/bookdb/book_detail.naver?bid=172411,107,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 명작동화/우화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 명작동화/우화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,error,,error
110,35,Children_Lit,정재승의 인간탐구보고서 1,Jung Jae-woo's human quest report 1,9788950983079,정재은,Jeong Jaeeun,"12,600원",172,2019,167,170,"['92%', '7%', '1%', '0%', '1%']","['89%', '10%', '1%', '0%', '1%']",9.8,9.6,http://www.yes24.com/Product/Goods/78215498,337,12.6,2019.09.18,9.94,110,http://book.naver.com/bookdb/book_detail.naver?bid=15372465,447,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 학습 > 3-4학년 과학/환경', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 학습 > 5-6학년 과학/환경', '  국내도서 > 어린이 > 어린이 문학 > 그림책', '  국내도서 > 어린이 > 초등학습 > 과학/환경']",,"상내역 및 미디어 추천 분류
  국내도서 > 행복한아침독서/책둥이 추천 > 2020년 > 어린이용(5-6학년)
  국내도서 > YES24 올해의 책 > 2019년 올해의 책 후보도서",,error
111,41,Children_Lit,정재승의 인간탐구보고서 2,Jung Jae-woo's human quest report 2,9788950983086,이고은,Lee Goeun,"12,600원",164,2019,84,100,"['92%', '8%', '0%', '0%', '0%']","['90%', '10%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/84936998,184,12.6,2019.12.30,9.89,49,http://book.naver.com/bookdb/book_detail.naver?bid=15918626,233,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 학습 > 3-4학년 과학/환경', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 학습 > 5-6학년 과학/환경', '  국내도서 > 어린이 > 어린이 문학 > 그림책', '  국내도서 > 어린이 > 초등학습 > 과학/환경']",,error,,"그 분류
#뇌과학 #뇌가내를안다면"
112,194,Children_Lit,간니닌니 마법의 도서관 1,Kannin Nini Magic Library 1,9788950985875,지유리,Jiyuri,"11,700원",160,2020,51,12,"['92%', '8%', '0%', '0%', '0%']","['94%', '6%', '0%', '0%', '0%']",9.8,9.6,http://www.yes24.com/Product/Goods/88243620,63,11.7,2020.02.12,10.0,48,http://book.naver.com/bookdb/book_detail.naver?bid=16261452,111,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,error,,error
113,190,Children_Lit,키드 스파이 1 사라진 보물,Kid Spy 1 disappearing treasure,9791165790691,맥 바넷,Mac Barnett,"12,150원",164,2020,52,38,"['81%', '12%', '6%', '2%', '0%']","['81%', '12%', '6%', '2%', '0%']",9.4,9.4,http://www.yes24.com/Product/Goods/90600115,90,12.15,2020.06.15,10.0,27,http://book.naver.com/bookdb/book_detail.naver?bid=16390641,117,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > YES24 올해의 책 > 2020년 올해의 책 후보도서",,error
114,131,Children_Lit,감정 부자가 된 키라,Kira became an emotion rich,9788950976125,최형미,Choi Hyungmi,"11,700원",180,2018,42,8,"['93%', '7%', '0%', '0%', '0%']","['95%', '5%', '0%', '0%', '0%']",9.9,9.8,http://www.yes24.com/Product/Goods/63313369,50,11.7,2018.07.28,9.86,35,http://book.naver.com/bookdb/book_detail.naver?bid=13875455,85,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,error,,error
115,126,Children_Lit,열세 살에 마음 부자가 된 키라,Kira who became rich in the year,9788950957704,유영미,You Youngmi,"11,700원",232,2015,67,24,"['91%', '9%', '0%', '0%', '0%']","['90%', '10%', '0%', '0%', '0%']",9.8,9.4,http://www.yes24.com/Product/Goods/16434314,91,11.7,2015.02.04,9.77,63,http://book.naver.com/bookdb/book_detail.naver?bid=8751718,154,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 어린이 교양 > 자기계발/생활 > 자기계발']",,error,,error
116,16,Children_Lit,열두 살에 부자가 된 키라,Kira who became rich in twelve years,9788950966980,보도 섀퍼,Bodo Schäfer,"11,700원",256,2014,151,131,"['84%', '15%', '1%', '0%', '0%']","['83%', '15%', '2%', '0%', '0%']",9.6,9.6,http://www.yes24.com/Product/Goods/14972137,282,11.7,2014.10.23,9.15,375,http://book.naver.com/bookdb/book_detail.naver?bid=8316630,657,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 학습 > 3-4학년 경제', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 학습 > 5-6학년 경제', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 초등학습 > 경제']",,error,,"그 분류
#탑골공원책벌레"
117,156,Children_Lit,무릎 딱지,Knee,9788991871670,이경혜,Lee Kyunghye,"11,700원",32,2010,41,14,"['76%', '22%', '2%', '0%', '0%']","['73%', '24%', '2%', '0%', '0%']",9.4,9.8,http://www.yes24.com/Product/Goods/4299517,55,11.7,2010.10.20,9.64,101,http://book.naver.com/bookdb/book_detail.naver?bid=6386101,156,"['  국내도서 > 어린이 > 예비 초등학생', '  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,error,,"그 분류
#죽음에관하여"
118,10,Children_Lit,5번 레인,Lane 5,9788954674638,은소홀,Eun So Hol,"11,250원",240,2020,41,69,"['78%', '17%', '2%', '0%', '2%']","['78%', '15%', '5%', '0%', '2%']",9.4,9.8,http://www.yes24.com/Product/Goods/92578889,110,11.2,2020.09.14,9.33,51,http://book.naver.com/bookdb/book_detail.naver?bid=16687536,161,"['  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 한겨레
  국내도서 > 미디어 추천 > 경향신문",,error
119,67,Children_Lit,리디아의 정원,Ledia's Garden,9788952783134,데이비드 스몰,David Small,"10,350원",30,1998,73,36,"['75%', '22%', '3%', '0%', '0%']","['74%', '23%', '3%', '0%', '0%']",9.4,9.4,http://www.yes24.com/Product/Goods/101350,109,10.35,2017.02.10,0.0,16,http://book.naver.com/bookdb/book_detail.naver?bid=11738103,125,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,error,,"그 분류
#초등교과서수록도서 #성장"
120,123,Children_Lit,"레기, 내 동생","Legion, my brother",9788949161983,최도영,Choi Do Young,"9,000원",100,2019,27,26,"['89%', '11%', '0%', '0%', '0%']","['93%', '7%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/70773764,53,9.0,2019.03.04,10.0,19,http://book.naver.com/bookdb/book_detail.naver?bid=14619360,72,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 동아일보",,error
121,166,Children_Lit,거짓말 학교,Lie school,9788954609623,전성희,Jeon Seonghee,"10,350원",223,2009,56,14,"['71%', '23%', '4%', '2%', '0%']","['75%', '18%', '5%', '0%', '2%']",9.2,9.8,http://www.yes24.com/Product/Goods/3624532,70,10.35,2009.11.30,8.95,115,http://book.naver.com/bookdb/book_detail.naver?bid=6189321,185,"['  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 창작동화 수상작']",,"상내역 및 미디어 추천 분류
  국내도서 > 행복한아침독서/책둥이 추천 > 2010 어린이 고학년 추천도서
  국내도서 > YES24 올해의 책 > 2010년 올해의 책 후보도서",,error
122,34,Children_Lit,꽝 없는 뽑기 기계,Lip-free drawing machine,9788949162027,곽유진,KWAK YU JIN,"9,000원",72,2020,53,103,"['79%', '17%', '4%', '0%', '0%']","['83%', '13%', '4%', '0%', '0%']",9.6,9.6,http://www.yes24.com/Product/Goods/89326029,156,9.0,2020.03.01,10.0,27,http://book.naver.com/bookdb/book_detail.naver?bid=16275307,183,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > YES24 올해의 책 > 2020년 올해의 책 후보도서",,error
123,140,Children_Lit,랑랑별 때때롱,Long,9788984285422,권정생,Kwon Jeongsaeng,"10,800원",200,2008,30,12,"['77%', '20%', '0%', '3%', '0%']","['77%', '23%', '0%', '0%', '0%']",9.5,9.6,http://www.yes24.com/Product/Goods/2930257,42,10.8,2008.04.15,9.21,52,http://book.naver.com/bookdb/book_detail.naver?bid=4547691,94,"['  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > 한국간행물윤리위원회 이달의 책 > 2008년 > 2008년 6월
  국내도서 > 행복한아침독서/책둥이 추천 > 2009 어린이 고학년 추천도서",,error
124,73,Children_Lit,위를 봐요!,Look at the top!,9788932373706,error,error,"10,800원",40,2014,22,14,"['82%', '18%', '0%', '0%', '0%']","['82%', '18%', '0%', '0%', '0%']",9.6,10,http://www.yes24.com/Product/Goods/12243335,36,10.8,2014.02.25,10.0,67,http://book.naver.com/bookdb/book_detail.naver?bid=7442909,103,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,"상내역 및 미디어 추천 분류
  국내도서 > 행복한아침독서/책둥이 추천 > 2015년 > 초등학교 도서관용
  국내도서 > 행복한아침독서/책둥이 추천 > 2015년 > 초등 저학년용
  국내도서 > 유아/어린이 추천도서 > 어린이문학상 수상작 > 볼로냐 라가치 상
  국내도서 > 유아/어린이 추천도서 > 행복한아침독서 추천 > 2015 초등 저학년용 추천도서
  국내도서 > 한국출판문화산업진흥원 이달의 책 > 2014년 > 2014년 4월",,error
125,198,Children_Lit,잃어버린 영혼,Lost Soul,9791160944020,올가 토카르추크,Olga Tokarczuk,"16,200원",412,2018,28,19,"['71%', '29%', '0%', '0%', '0%']","['71%', '25%', '4%', '0%', '0%']",9.4,8.8,http://www.yes24.com/Product/Goods/65545814,47,16.2,2018.10.24,8.0,46,http://book.naver.com/bookdb/book_detail.naver?bid=14037521,93,"['  국내도서 > 어린이 > 1-2학년 > 1-2학년 그림/동화책 > 1-2학년 창작동화', '  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림책', '  국내도서 > 유아 > 100세 그림책 > 다른나라 그림책']",,"상내역 및 미디어 추천 분류
  국내도서 > 유아/어린이 추천도서 > 어린이문학상 수상작 > 볼로냐 라가치 상
  국내도서 > 해외문학상 수상작 > 노벨문학상 수상작가
  국내도서 > 미디어 추천 > 동아일보
  국내도서 > 미디어 추천 > 경향신문
  국내도서 > YES24 올해의 책 > 2019년 올해의 책 후보도서",,error
126,116,Children_Lit,길모퉁이 행운 돼지,Lucky pig,9788987721866,김종렬,Kim Jongryul,"9,000원",119,2006,15,14,"['60%', '33%', '7%', '0%', '0%']","['40%', '47%', '13%', '0%', '0%']",8.8,9.6,http://www.yes24.com/Product/Goods/1953535,29,9.0,2006.02.20,8.18,93,http://book.naver.com/bookdb/book_detail.naver?bid=2100181,122,"['  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화', '  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화']",,error,,error
