,level_0,index,Title,ISBN,Author,Auth_Sugg,Book_type,Yes24_link,Link_Naver,Price_Yes,Shelves_Yes,Num_Rev_Yes,Dist_Rat_Cont_Yes,Dist_Rat_Design_Yes,Overall_Rat_Yes,Num_Pages_Yes,Pub_Date_Yes,Num_Rev_ol_Yes,Overall_Rat_ol_Yes,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver
315,285,318,청소년 다빈치 코드 1,9788983926807,댄 브라운,Dan Brown,도서,http://www.yes24.com/Product/Goods/56919849,http://book.naver.com/bookdb/book_detail.naver?bid=12757828,"10,800원",['카테고리 분류\n  국내도서 > 청소년 > 청소년 문학'],error,[],[],error,288,2017,0,error,10.800,2017.11.20,1.0,2
316,284,317,청소년 다빈치 코드 2,9788983926814,댄 브라운,Dan Brown,도서,http://www.yes24.com/Product/Goods/56919861,http://book.naver.com/bookdb/book_detail.naver?bid=12757829,"10,800원",['카테고리 분류\n  국내도서 > 청소년 > 청소년 문학'],error,[],[],error,299,2017,0,error,10.800,2017.11.20,0.0,1
317,273,306,청소년 다빈치 코드 세트,9788983926791,댄 브라운,Dan Brown,도서,http://www.yes24.com/Product/Goods/56944459,http://book.naver.com/bookdb/book_detail.naver?bid=12758330,"21,600원",['카테고리 분류\n  국내도서 > 청소년 > 청소년 문학'],1,"['0%', '100%', '0%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",8.0,587,2017,1,10.0,21.600,2017.11.20,10.0,5
318,6,6,[99그램에디션] 은하수를 여행하는 히치하이커,9791159313547,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/69985040,http://book.naver.com/bookdb/book_detail.naver?bid=14849845,error,"['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#더울땐SF #아이돌셀러 #방탄소년단이읽은책']",4,"['75%', '25%', '0%', '0%', '0%']","['75%', '25%', '0%', '0%', '0%']",9.6,1,2005,7,9.4,38.000,2005.12.19,0.0,3
319,10,10,더크 젠틀리의 성스러운 탐정 사무소,9788991310254,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/3473370,http://book.naver.com/bookdb/book_detail.naver?bid=6048093,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],47,"['26%', '43%', '23%', '4%', '4%']","['26%', '38%', '28%', '4%', '4%']",7.6,388,2009,0,error,13.000,2009.08.05,7.39,37
320,7,7,마지막 기회라니?,9788993941272,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/4504489,http://book.naver.com/bookdb/book_detail.naver?bid=6439173,error,['카테고리 분류\n  국내도서 > 에세이 > 여행 에세이\n  국내도서 > 에세이 > 외국 에세이\n  국내도서 > 사회 정치 > 생태/환경 > 생태/환경 일반\n  국내도서 > 여행 > 여행에세이'],4,"['50%', '50%', '0%', '0%', '0%']","['50%', '25%', '25%', '0%', '0%']",8.8,352,2010,1,10.0,12.000,2010.12.27,9.75,15
321,8,8,영혼의 길고 암울한 티타임,9788991310261,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/3679619,http://book.naver.com/bookdb/book_detail.naver?bid=6225211,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],13,"['23%', '46%', '23%', '8%', '0%']","['8%', '54%', '31%', '8%', '0%']",7.4,360,2010,0,error,13.000,2010.02.08,7.63,14
322,1,1,은하수를 여행하는 히치하이커를 위한 안내서 1,9788970134796,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/1442160,http://book.naver.com/bookdb/book_detail.naver?bid=1485158,"8,100원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#아이돌셀러 #방탄소년단이읽은책']",35,"['40%', '34%', '23%', '3%', '0%']","['34%', '29%', '34%', '3%', '0%']",8.0,295,2004,8,9.2,8.100,2018.05.05,8.18,103
323,2,2,은하수를 여행하는 히치하이커를 위한 안내서 2,9788970134802,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/1442161,http://book.naver.com/bookdb/book_detail.naver?bid=1485159,"9,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],12,"['42%', '33%', '17%', '0%', '8%']","['50%', '17%', '25%', '0%', '8%']",8.0,312,2004,3,10.0,9.000,2004.12.20,8.36,23
324,3,3,은하수를 여행하는 히치하이커를 위한 안내서 3,9788970134819,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/1444999,http://book.naver.com/bookdb/book_detail.naver?bid=1487491,"7,650원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#아이돌셀러 #방탄소년단이읽은책']",8,"['38%', '12%', '38%', '0%', '12%']","['25%', '25%', '38%', '0%', '12%']",7.1,308,2004,1,10.0,7.650,2004.12.25,8.83,17
325,4,4,은하수를 여행하는 히치하이커를 위한 안내서 4,9788970134918,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/1449471,http://book.naver.com/bookdb/book_detail.naver?bid=1501601,"8,100원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#아이돌셀러 #방탄소년단이읽은책']",7,"['29%', '29%', '14%', '0%', '29%']","['29%', '29%', '29%', '0%', '14%']",6.9,294,2005,1,10.0,8.100,2005.01.15,8.25,14
326,5,5,은하수를 여행하는 히치하이커를 위한 안내서 5,9788970134925,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/1449472,http://book.naver.com/bookdb/book_detail.naver?bid=1501602,"8,100원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#아이돌셀러 #방탄소년단이읽은책']",7,"['29%', '14%', '43%', '0%', '14%']","['29%', '14%', '43%', '0%', '14%']",6.8,351,2005,1,10.0,8.100,2005.01.15,8.71,16
327,9,9,은하수를 여행하는 히치하이커를 위한 안내서 세트,9788970137506,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/3670213,http://book.naver.com/bookdb/book_detail.naver?bid=6218267,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],3,"['67%', '33%', '0%', '0%', '0%']","['33%', '67%', '0%', '0%', '0%']",9.0,1,2010,3,8.0,55.000,2010.01.01,6.33,5
328,0,0,은하수를 여행하는 히치하이커를 위한 안내서 합본,9788970135472,더글러스 애덤스,Douglas Adams,도서,http://www.yes24.com/Product/Goods/1819520,http://book.naver.com/bookdb/book_detail.naver?bid=1997216,"34,200원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#합본판 #KBS2TV북유럽 #방탄책방 #방탄RM이추천한책 #아이돌셀러 #방탄소년단이읽은책']",26,"['38%', '27%', '23%', '8%', '4%']","['42%', '35%', '15%', '4%', '4%']",8.0,1,2005,10,10.0,34.200,2005.12.20,8.21,152
329,536,700,1984,9788937460777,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/372300,http://book.naver.com/bookdb/book_detail.naver?bid=125627,"8,550원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 한겨레']",177,"['68%', '28%', '3%', '0%', '0%']","['54%', '33%', '12%', '1%', '0%']",9.0,444,2003,179,9.8,8.550,2003.06.16,8.77,990
330,594,872,1984 (1),9791189413071,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/64584690,http://book.naver.com/bookdb/book_detail.naver?bid=14030901,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],4,"['75%', '25%', '0%', '0%', '0%']","['75%', '25%', '0%', '0%', '0%']",9.6,248,2018,0,error,4.500,2018.09.20,0.0,2
331,593,871,1984 (2),9791189413088,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/64584694,http://book.naver.com/bookdb/book_detail.naver?bid=14030902,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,236,2018,0,error,4.500,2018.09.20,0.0,1
332,563,764,1984 (조지 오웰 작품) : Nineteen eighty-four ㅣ영어원서ㅣ,9791127295165,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/87010985,http://book.naver.com/bookdb/book_detail.naver?bid=16238115,"20,000원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리'],error,[],[],error,415,2020,0,error,20.000,2020.01.13,0.0,0
333,587,827,1984 1,9791196440077,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/64577702,http://book.naver.com/bookdb/book_detail.naver?bid=14028114,"5,220원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],2,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,268,2018,0,error,5.220,2018.09.13,10.0,6
334,585,820,1984 1 (미니북),9791190298865,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/91458935,http://book.naver.com/bookdb/book_detail.naver?bid=16440170,"5,310원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,250,2020,0,error,5.310,2020.07.17,0.0,0
335,571,788,1984 1 미니북,9791164451753,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/87308608,http://book.naver.com/bookdb/book_detail.naver?bid=16240196,"6,210원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 고전문학 > 서양 고전문학'],error,[],[],error,304,2020,0,error,6.200,2020.02.05,0.0,0
336,582,806,1984 2,9791189503000,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/64577747,http://book.naver.com/bookdb/book_detail.naver?bid=14028115,"5,220원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],1,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,274,2018,0,error,5.220,2018.09.13,0.0,3
337,577,800,1984 2 (미니북),9791190298872,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/91458941,http://book.naver.com/bookdb/book_detail.naver?bid=16440172,"5,310원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,238,2020,0,error,5.310,2020.07.17,0.0,0
338,548,728,1984 2 미니북,9791164451760,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/87308716,http://book.naver.com/bookdb/book_detail.naver?bid=16240197,"6,210원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 고전문학 > 서양 고전문학'],error,[],[],error,324,2020,0,error,6.200,2020.02.05,0.0,7
339,595,873,1984 세트,9791189503031,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/64577639,http://book.naver.com/bookdb/book_detail.naver?bid=14028113,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],9,"['89%', '11%', '0%', '0%', '0%']","['67%', '33%', '0%', '0%', '0%']",9.6,542,2018,0,error,11.600,2018.09.13,10.0,5
340,562,756,1984 초판본 리커버 고급 벨벳 양장본,9791190669214,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/91721794,http://book.naver.com/bookdb/book_detail.naver?bid=16561124,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,432,2020,0,error,10.800,2020.07.15,0.0,2
341,544,720,1984년,9788932403786,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/6214549,http://book.naver.com/bookdb/book_detail.naver?bid=6809193,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 고전문학 > 서양 고전문학\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],8,"['88%', '12%', '0%', '0%', '0%']","['88%', '12%', '0%', '0%', '0%']",9.8,440,2012,17,10.0,10.800,2012.01.20,9.2,19
342,575,794,1984년 / 동물농장 / 복수는 괴로워라,9788949705354,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/3498076,http://book.naver.com/bookdb/book_detail.naver?bid=6057068,"8,820원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 고전문학 > 서양 고전문학\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],3,"['100%', '0%', '0%', '0%', '0%']","['67%', '33%', '0%', '0%', '0%']",9.7,437,2009,3,10.0,8.820,2009.09.09,9.5,3
343,558,749,1984년 · 동물농장,9788963653969,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/104643530,http://book.naver.com/bookdb/book_detail.naver?bid=21162190,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 고전문학 > 서양 고전문학\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,460,2021,0,error,10.800,2021.10.25,0.0,0
344,556,742,ANIMAL FARM 동물농장 (원문+문법해설+번역),9791196961121,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/102022448,http://book.naver.com/bookdb/book_detail.naver?bid=20595041,"12,600원",['카테고리 분류\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역 > 영어독해/번역\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역'],2,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,295,2021,4,10.0,12.600,2021.05.31,0.0,0
345,603,908,Animal Farm 동물 농장,9788958481850,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/3765428,http://book.naver.com/bookdb/book_detail.naver?bid=6255008,error,['카테고리 분류\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역 > 영어문고/시리즈\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역'],7,"['86%', '14%', '0%', '0%', '0%']","['86%', '0%', '14%', '0%', '0%']",9.6,208,2010,0,error,10.000,2010.03.30,9.5,6
346,569,780,Animal Farm 동물농장,9788973584450,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/5100752,error,"10,800원",['카테고리 분류\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역 > 영어독해/번역\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역 > 영어문고/시리즈\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역'],error,[],[],error,304,2011,2,10.0,error,error,error,error
347,540,707,나는 왜 쓰는가,9788984314238,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/4212338,http://book.naver.com/bookdb/book_detail.naver?bid=6366481,"16,200원","['카테고리 분류\n  국내도서 > 사회 정치 > 사회비평/비판 > 국제사회비평\n  국내도서 > 사회 정치 > 정치/외교 > 정치비평\n  국내도서 > 에세이 > 외국 에세이', '수상내역 및 미디어 추천 분류\n  국내도서 > 한국간행물윤리위원회 이달의 책 > 2010년 > 2010년 11월']",42,"['71%', '29%', '0%', '0%', '0%']","['55%', '38%', '5%', '2%', '0%']",9.2,480,2010,32,9.8,16.200,2010.09.15,8.47,179
348,555,739,더 저널리스트 : 조지 오웰,9791157842339,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/59196562,http://book.naver.com/bookdb/book_detail.naver?bid=13409883,"15,300원","['카테고리 분류\n  국내도서 > 사회 정치 > 사회비평/비판 > 국제사회비평', '태그 분류\n#독서모임_언시스터디']",16,"['81%', '19%', '0%', '0%', '0%']","['81%', '19%', '0%', '0%', '0%']",9.6,288,2018,11,9.2,15.300,2018.03.10,10.0,33
349,538,704,동물 농장,9788971849149,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/4839513,http://book.naver.com/bookdb/book_detail.naver?bid=6608812,"9,900원","['카테고리 분류\n  국내도서 > 청소년 > 청소년 문학', '태그 분류\n#2020경남독서한마당선정도서']",6,"['83%', '17%', '0%', '0%', '0%']","['83%', '17%', '0%', '0%', '0%']",9.6,192,2011,7,10.0,9.900,2011.03.31,9.5,17
350,542,716,동물 농장 + 1984,error,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/89913896,http://book.naver.com/bookdb/book_detail.naver?bid=6621825,"21,240원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],27,"['89%', '11%', '0%', '0%', '0%']","['93%', '4%', '4%', '0%', '0%']",9.8,696,2020,4,10.0,9.000,2011.05.25,0.0,3
351,560,752,동물 농장 Animal Farm (영어원서),9791127286552,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/84183442,http://book.naver.com/bookdb/book_detail.naver?bid=15873248,"11,600원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,205,2019,0,error,11.600,2019.11.01,0.0,0
352,547,724,동물 농장 미니미니북,9791189581923,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/66985625,http://book.naver.com/bookdb/book_detail.naver?bid=14203820,"3,700원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],1,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,272,2018,1,10.0,3.510,2018.11.15,0.0,0
353,578,802,동물 농장 미니북,9791189660734,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/71941186,http://book.naver.com/bookdb/book_detail.naver?bid=14741166,"6,210원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,240,2019,1,8.0,6.200,2019.03.22,0.0,2
354,596,887,동물 농장 미니북 세트,9788998244033,조지 오웰,George Orwell,도서,http://www.yes24.com/Product/Goods/7975512,http://book.naver.com/bookdb/book_detail.naver?bid=7048816,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,252,2012,0,error,6.900,2012.11.01,0.0,2
